osm_id,shop,name,addr-housenumber,addr-street,addr-city,addr-postcode,the_geom,osm_original_geom,osm_type
1175150229,mobile_phone,Bouygues Telecom,,,,,POINT (-168671.45999479067 5982877.269771553),"SRID=3857;POLYGON((-168682.224023964 5982869.39290865,-168676.045792225 5982863.65317877,-168664.123474761 5982876.32978725,-168660.449931565 5982880.13441332,-168666.116093646 5982885.38217616,-168672.884318686 5982891.63029793,-168677.025403744 5982887.20249464,-168670.847172005 5982881.46275299,-168682.224023964 5982869.39290865))",way
1175150242,mobile_phone,Orange,,,,,POINT (-168460.80769238234 5982646.28915956),"SRID=3857;POLYGON((-168467.433066478 5982656.10709462,-168466.241947927 5982632.41081621,-168461.355022281 5982632.3124235,-168453.99680394 5982639.72467794,-168455.043207153 5982660.239601,-168467.433066478 5982656.10709462))",way
1181017810,mobile_phone,Phone House,,,,,POINT (306514.81152286055 6250338.734332374),,node
1181848849,mobile_phone,Mobilest Nation,,,,,POINT (687448.9926664282 6217837.654263482),"SRID=3857;POLYGON((687441.904770971 6217842.72797463,687445.845480945 6217829.44695124,687456.153665793 6217832.71664289,687453.359546574 6217841.64931206,687452.135032175 6217845.81227619,687441.904770971 6217842.72797463))",way
1195025943,mobile_phone,Bouygues Telecom,,,,,POINT (118617.62997838085 6350928.934378241),"SRID=3857;POLYGON((118604.972979425 6350924.86399775,118627.459516565 6350923.49425098,118628.249884949 6350936.62670736,118623.129188373 6350936.93490085,118622.817493799 6350931.76410052,118605.451653235 6350932.80853344,118604.972979425 6350924.86399775))",way
1198831084,mobile_phone,SFR,,,,,POINT (-37239.77194107643 5358594.483873082),"SRID=3857;POLYGON((-37247.6240708692 5358591.39220163,-37234.1098846869 5358588.21036328,-37231.9057587692 5358597.57231385,-37245.4533407987 5358600.75415541,-37247.6240708692 5358591.39220163))",way
1198831096,mobile_phone,Bouygues Telecom,,,,,POINT (-37066.26469493638 5358594.8991979845),"SRID=3857;POLYGON((-37070.8041916932 5358589.34236334,-37064.1138902965 5358587.76674167,-37061.7539170917 5358597.80177354,-37064.7038835977 5358598.49015265,-37063.8689874167 5358602.02383287,-37065.7836826584 5358602.46745516,-37065.594439524 5358603.32410515,-37067.408947224 5358603.75243018,-37070.8041916932 5358589.34236334))",way
1198831099,mobile_phone,Orange,,,,,POINT (-37121.83854609964 5358600.412652443),"SRID=3857;POLYGON((-37129.4250355449 5358586.17582298,-37121.3989002587 5358584.29425603,-37114.2521889498 5358614.65942768,-37122.278324236 5358616.52570343,-37129.4250355449 5358586.17582298))",way
1213668121,mobile_phone,Orange,,,,,POINT (-72890.99002962546 5594693.931197287),"SRID=3857;POLYGON((-72900.7188875647 5594704.06195068,-72899.6613524021 5594682.9504691,-72881.3381642175 5594683.86085168,-72882.3511715838 5594704.2816987,-72883.1860677647 5594704.21891355,-72888.5294033228 5594705.31765374,-72890.5331541571 5594705.31765374,-72892.3142660098 5594705.00372796,-72895.9878092059 5594703.43409922,-72897.8802405494 5594703.43409922,-72900.7188875647 5594704.06195068))",way
1220045699,mobile_phone,SFR,,,,,POINT (156245.99100983184 5393281.921320304),"SRID=3857;POLYGON((156237.172495137 5393283.99296818,156238.508329027 5393278.94130635,156240.211517236 5393272.12387043,156254.927953919 5393275.74755196,156249.773861495 5393295.30931487,156245.321081863 5393289.39778876,156240.16698944 5393288.27690241,156237.172495137 5393283.99296818))",way
1220092060,mobile_phone,Orange,,,,,POINT (156151.79754793312 5393687.989714195),"SRID=3857;POLYGON((156136.484015715 5393692.74142593,156139.868128235 5393678.5070949,156170.258349222 5393685.9083301,156168.076487202 5393694.58405938,156154.773808052 5393691.31338526,156153.404578315 5393696.8873517,156136.484015715 5393692.74142593))",way
1227561903,mobile_phone,La Casa de las Carcasas,,,,,POINT (637833.3962325725 5646492.558574408),"SRID=3857;POLYGON((637828.00997491 5646501.22549954,637828.165822197 5646483.81281709,637838.785701619 5646483.90753694,637838.629854331 5646501.28864624,637828.00997491 5646501.22549954))",way
1234587573,mobile_phone,Orange,,,,,POINT (537465.407229742 5632623.132971416),,node
1235128732,mobile_phone,GSM Clinique,,,,,POINT (792881.4666646968 5400597.850987472),,node
1240746169,mobile_phone,Vivre Mobile,,,,,POINT (-22340.641815607596 6257227.740011874),,node
1249709905,mobile_phone,Point Service Mobile,,,,,POINT (861856.3589940985 6204506.483573775),,node
1251303677,mobile_phone,Orange,,,,,POINT (659192.1238214315 5711293.512365948),,node
1251303680,mobile_phone,Club Bouygues Telecom,17,Boulevard de la Colonne,Chambéry,73000.0,POINT (659183.07354683 5711303.43472006),,node
1251303688,mobile_phone,Free,,,,,POINT (659196.9996151282 5711288.185465643),,node
1251303705,mobile_phone,Phone House,,,,,POINT (659187.5374584108 5711298.219122293),,node
1263238096,mobile_phone,Orange,,,Vienne,38200.0,POINT (542497.3487762231 5703960.790033638),,node
1289801170,mobile_phone,Coriolis Telecom,,,Orange,,POINT (535380.6158061655 5486729.859786864),,node
1291532290,mobile_phone,Le Comptoir des Mobiles,,,,,POINT (251411.94187891707 6255355.933036127),,node
1291532342,mobile_phone,Le Comptoir du Mobile,,,,,POINT (251382.8318320746 6255317.792480408),,node
1308918892,mobile_phone,SFR,22,Rue Georges Clemenceau,Vichy,3200.0,POINT (381016.79449379194 5800439.550051868),,node
1309179027,mobile_phone,Welcom',3,Rue de l'Hôtel des Postes,Vichy,3200.0,POINT (381043.50003963325 5800457.0088758245),,node
1335840122,mobile_phone,SFR,,,,,POINT (366136.29514539003 6419755.083473808),,node
1335851282,mobile_phone,,,,,,POINT (366082.0268936283 6419674.361025387),,node
1374752409,mobile_phone,SFR,,,,,POINT (688042.4622918518 6222449.310267172),,node
1376125552,mobile_phone,Orange,,,,,POINT (670342.6855196195 5981201.0950955795),,node
1389335435,mobile_phone,SFR,,,,,POINT (453499.4307697843 6156235.234188757),,node
1389335438,mobile_phone,Bouygues Telecom,,Rue Émile Zola,,,POINT (453325.00425966026 6156147.957108137),,node
1402586023,mobile_phone,SFR,,,,,POINT (242706.94694201744 6253862.09607067),,node
1403161244,mobile_phone,Bouygues Telecom,,,,,POINT (732551.9242890277 5789825.982417658),,node
1403161260,mobile_phone,SFR,14,Grande Rue,Cluses,74300.0,POINT (732541.7385556201 5789884.568782528),,node
1405625719,mobile_phone,Bouygues Telecom,,,,,POINT (-61199.67117545484 6019130.089691923),,node
1415542615,mobile_phone,Bouygues Telecom,,,,,POINT (237227.45651475104 6242135.348093523),,node
1415542622,mobile_phone,SFR,,,,,POINT (237227.45651475104 6242121.1669713305),,node
1426905464,mobile_phone,I Connect,,,,,POINT (251150.69729792344 6265949.559481887),,node
1428886789,mobile_phone,Bouygues Telecom,,,,,POINT (543158.141273572 5743396.37921723),,node
1428886812,mobile_phone,Orange,,,,,POINT (543168.8836044335 5743093.905956457),,node
1428886813,mobile_phone,SFR,,,,,POINT (543286.2366116279 5743324.980940685),,node
1437726471,mobile_phone,Orange,,,,,POINT (1019509.5488079736 5206395.588241231),,node
1448783413,mobile_phone,Vivre Mobile,,,,,POINT (253427.91559328508 6251665.288829493),,node
1454697270,mobile_phone,mobile services,,,,,POINT (274074.0409880884 6239851.377679347),,node
1460251276,mobile_phone,SFR,30,Rue Solférino,,,POINT (314426.96678243234 6346198.73568474),,node
1463853548,mobile_phone,SFR,,,,,POINT (254138.81299344002 6252584.6132775545),,node
1463853556,mobile_phone,Phone House,,,,,POINT (254097.88081667532 6252600.656566415),,node
1465052900,mobile_phone,Club Bouygues Telecom,,,,,POINT (254152.65000614562 6252593.514929855),,node
1486314110,mobile_phone,SFR,,,Paris,,POINT (261027.29647957502 6253000.733219811),,node
1488589819,mobile_phone,Espace SFR Onet le Château,,,,12850.0,POINT (289814.572458461 5526744.7869913),,node
1488589910,mobile_phone,Boutique Orange (Partenaire Franchise) Club Télécom 12,,,,12850.0,POINT (289657.1444345811 5526291.145547946),,node
1488772078,mobile_phone,Cellcity,,,,,POINT (262430.96846678376 6254452.980761373),,node
1489806744,mobile_phone,Télécom Évasion,,,,,POINT (244287.561259842 6256315.072992237),,node
1493119125,mobile_phone,point Service mobiles !,,,,,POINT (560258.2733447482 5994238.829355502),,node
1502790675,mobile_phone,Répar Phone,,,,,POINT (560390.8659902321 5994031.766475347),,node
1505149543,mobile_phone,GSM Concept,,,,,POINT (339559.9467050984 6555321.112855508),,node
1530364526,mobile_phone,SFR,,,,,POINT (658895.0677602496 5711202.987294908),,node
1535166599,mobile_phone,Club Bouygues Telecom,28,Rue de Paris,Vichy,3200.0,POINT (381366.9388201331 5800615.183857246),,node
1541452889,mobile_phone,KY Telecom,13,Rue du Grand Ferré,,,POINT (314259.10812226514 6346145.499795715),,node
1541453851,mobile_phone,Orange,,,,,POINT (314461.030546615 6346001.41721143),,node
1572538246,mobile_phone,Allo Phonie,,,,,POINT (258375.65507693015 6213381.859592502),,node
1589736504,mobile_phone,SFR,,,,,POINT (543061.6718028506 5462132.937497855),,node
1599987780,mobile_phone,Ai Communication,27,Rue du Mail,,,POINT (261749.24790516568 6219636.04222003),,node
1607342582,mobile_phone,Trans Ermont,,,,,POINT (251097.319602088 6274224.578434119),,node
1608006878,mobile_phone,Orange,,,,,POINT (-160750.66577714696 6283245.951609386),,node
1611950736,mobile_phone,Juvisy Communication,23A,Grande Rue,Juvisy-sur-Orge,91260.0,POINT (264485.570044457 6222310.510007677),,node
1628749954,mobile_phone,,,,,,POINT (665768.9906569889 6358874.580954611),,node
1649520266,mobile_phone,SFR,9,Rue de la Ferronnerie,,,POINT (-227687.18691063317 6182586.845621699),,node
1657189634,mobile_phone,mobile House,19,Place Pierre Semard,Rezé,44400.0,POINT (-172248.36617542472 5973038.95819657),,node
1673435268,mobile_phone,Free,2,Place de Lisbonne,Montpellier,34000.0,POINT (436569.76223485987 5404368.586978813),,node
1679508067,mobile_phone,Paris Telecom,,,,,POINT (261113.89191146314 6257158.655415566),,node
1683368936,computer;mobile_phone,L'atelier des réparations,55,Rue Alsace-Lorraine,Rezé,44400.0,POINT (-172121.2170530406 5973431.530362959),,node
1719560909,mobile_phone,,,,,,POINT (-121969.98307492 6294314.952575087),,node
1723844928,mobile_phone,Orange,8,,,,POINT (118851.34527644831 6072320.260444099),,node
1733408830,mobile_phone,Phoneo,,,,,POINT (432213.29622656316 5404563.610938743),,node
1734205839,mobile_phone,SFR,,,,,POINT (776592.642174371 5395987.365189262),,node
1737279604,mobile_phone,The PhoneHouse,,,,,POINT (776813.9564540171 5396007.224505237),,node
1750013713,mobile_phone,SFR,8,Avenue Malausséna,,,POINT (808630.9593540783 5420233.975334477),,node
1752271824,mobile_phone,King Communication,,,,,POINT (-63226.209109499156 5594729.395793604),,node
1753109108,mobile_phone,SFR,167,Boulevard Victor Bordier,Montigny-lès-Cormeilles,95370.0,POINT (243673.71219176071 6274263.788405261),,node
1794340567,mobile_phone,SFR,,,,,POINT (534997.2426118227 5457395.030670036),,node
1801601963,mobile_phone,Orange,,,,,POINT (258550.40441357746 6248250.3155499),,node
1805040719,mobile_phone,Univers Phone,,,,,POINT (430449.0826725733 5405219.86002585),,node
1805535873,mobile_phone,Smartcom,13,Rue des Remises,Saint-Maur-des-Fossés,94100.0,POINT (275340.57849458884 6242089.255307558),,node
1807605387,mobile_phone,Save,,,,,POINT (541580.4546583552 5453316.989745374),,node
1807618624,mobile_phone,SFR,,,,,POINT (541552.9587441293 5453324.562611228),,node
1807637057,mobile_phone,Orange,,,,,POINT (541639.3426689849 5453293.498446073),,node
1807657688,mobile_phone,Club Bouygues Telecom,,,,,POINT (541556.7436068163 5453249.452421653),,node
1824397681,mobile_phone,Sultana Informatique,,,,,POINT (275068.32441595575 6242268.083871532),,node
1825734090,mobile_phone,Bouygues Telecom,,,,,POINT (535080.6209104268 5457465.536199406),,node
1827926363,mobile_phone,,,,,,POINT (268234.7993624254 6235126.951070563),,node
1829999830,mobile_phone,Direct Phone,,,,,POINT (675083.0479238657 5374009.84392241),,node
1833629414,mobile_phone,Welcom',,,,,POINT (371008.9385005459 5871404.59878537),,node
1833665878,mobile_phone,Orange,,,,,POINT (370993.0198133625 5871447.020033259),,node
1833683869,mobile_phone,SFR,,,,,POINT (370964.9673016826 5871362.339654349),,node
1833687391,mobile_phone,Bouygues Telecom,,,,,POINT (370713.4965719806 5871263.897716152),,node
1834775668,mobile_phone,ReStore,10,Rue de Paris,Vichy,3200.0,POINT (381198.957708526 5800586.770616591),,node
1842561056,mobile_phone,Orange,35,Rue Lucas,Vichy,3200.0,POINT (381003.20238396607 5800631.823875483),,node
1845808435,mobile_phone,Espace SFR,,,,,POINT (276578.0059542469 6240664.254933284),,node
1849523715,mobile_phone,Point Service Mobiles,,,,,POINT (510368.65130194084 6228624.4992790185),,node
1849523725,mobile_phone,Coriolis Telecom,,,,,POINT (510358.40990878793 6228629.578811951),,node
1856004566,mobile_phone,,,,,,POINT (526814.6811771649 5779709.154039091),,node
1859819470,mobile_phone,,,,,,POINT (216121.06955331386 6060937.745545088),,node
1864625055,mobile_phone,Club Bouygues,41,Rue au Pain,Saint-Germain-en-Laye,78100.0,POINT (232877.0351548045 6257276.709140736),,node
1867139341,mobile_phone,Bouygues Telecom,25,Avenue Jean Médecin,Nice,,POINT (808989.4303783308 5419347.149795609),,node
1867139428,mobile_phone,SFR,,,,,POINT (808888.441336283 5419687.450610969),,node
1871613233,mobile_phone,Orange,,,,,POINT (819368.5814011686 6231391.607464719),,node
1878296369,mobile_phone,EasyPhone,11,Boulevard Joseph Garnier,Nice,,POINT (808208.0009488093 5420675.65673726),,node
1894218923,hifi;computer;mobile_phone;games;music;video;video_games;anime;books;ticket,Espace Culturel E. Leclerc,,,,12850.0,POINT (289936.7455996066 5526695.805901617),,node
1898757989,mobile_phone,Pixou Phone Emergency,28,Rue de Pologne,,78100.0,POINT (232434.3509357669 6257617.9431072455),,node
1898758096,mobile_phone,,,,,,POINT (232502.55638777593 6257525.1996639855),,node
1902278792,mobile_phone,SFR,10,Rue de Pologne,,78100.0,POINT (232669.76939489655 6257431.170330704),,node
1909839933,mobile_phone,City International,,,,,POINT (259215.27120428934 6257398.913074511),,node
1912115516,mobile_phone,,,,,,POINT (281790.42979115114 6260659.51582372),,node
1927766172,mobile_phone,SFR,,,,,POINT (603214.9508967977 5393465.701080545),,node
1931730792,mobile_phone,SFR,,,,,POINT (-129859.28444303195 5853657.573455679),,node
1939290607,mobile_phone,DJ Network,,,,,POINT (261138.0927687616 6247381.421928478),,node
1941622442,mobile_phone,Orange,,,,,POINT (598570.0226920084 5357129.941582383),,node
1948867447,mobile_phone,Orange,,,,,POINT (278873.7923406729 5896942.041615632),,node
1987166763,mobile_phone,SOS Master,,,,,POINT (254315.84437964857 6251348.085317698),,node
2000199240,mobile_phone,Bouygues Telecom,,,,,POINT (-24671.360258244524 5606014.907917018),,node
2000199247,mobile_phone,SFR,,,,,POINT (-24618.015958256387 5606037.491744954),,node
2000199265,mobile_phone,Orange,,,,,POINT (-24610.07887856283 5606054.229273893),,node
2001841640,mobile_phone,Portable en Ligne,4,Place du Marché aux Légumes,,,POINT (118638.73618098222 6072192.309869357),,node
2003363501,mobile_phone,Trottiphone réparation,161,Rue du Faubourg Saint-Antoine,Paris,75011.0,POINT (264919.8607738888 6249550.084402584),,node
2019893930,mobile_phone,Blue Phone,,,,,POINT (599481.4398909293 5355629.128380773),,node
2021727479,mobile_phone,Orange,,,,,POINT (258142.2737644821 6243982.815391724),,node
2023244505,mobile_phone,Boutique Orange - Rodez,5,Carrefour Saint-Étienne,,12000.0,POINT (286730.9446398438 5519667.192726533),,node
2028106652,mobile_phone,Vivre Mobile,,,,,POINT (599511.1955908184 5356904.7422209),,node
2043314400,mobile_phone,SFR,,,,,POINT (817031.2951085748 6064891.771166908),,node
2043328238,mobile_phone,Bouygues Telecom,,,,,POINT (816914.1090806167 6065155.5532811815),,node
2043328275,mobile_phone,Orange,,,,,POINT (817031.0613376442 6064992.925595406),,node
2043833095,mobile_phone,Orange,,,,,POINT (643883.5787670313 5439448.029832617),,node
2050411849,mobile_phone,SFR,,,,,POINT (643966.1889611491 5439271.108845689),,node
2051556229,mobile_phone,Phoneo Euro Telecom Distributeur,,,,,POINT (644134.860253599 5438825.681138451),,node
2052662448,mobile_phone,Hubside.store,,,,,POINT (534963.624125603 5457356.376552356),,node
2060749909,mobile_phone,Phoneo,,,,,POINT (432201.1624020668 5404504.362329321),,node
2071284691,mobile_phone,SFR,18,Place Saint-Corentin,Quimper,29000.0,POINT (-456770.5206108974 6106129.0510956915),,node
2073399831,mobile_phone,SFR,44 bis,Avenue de la République,Nice,,POINT (810513.572318476 5419523.226954489),,node
2083943539,mobile_phone,Orange,,,,,POINT (605911.9438599917 5392425.8488130765),,node
2087124635,mobile_phone,Blue GSM,,,,,POINT (539082.2560418198 5741272.054680911),,node
2106404506,mobile_phone,Orange,18,Rue des Minimes,Le Mans,72000.0,POINT (21950.099646057555 6107247.813146271),,node
2106405257,mobile_phone,Free,5 bis,Rue des Minimes,Le Mans,72000.0,POINT (21910.035761321058 6107392.30843271),,node
2111116194,mobile_phone,Free,6,Rue Albert André Huet,Le Havre,76600.0,POINT (12246.0011473392 6359196.73132794),,node
2111121962,mobile_phone,SFR,70,Place de l'Hôtel de Ville,Le Havre,76600.0,POINT (12202.085608221254 6359138.477013806),,node
2114078974,mobile_phone,La Poste Mobile,,,,,POINT (334832.36377839517 5339923.662512087),,node
2121787467,mobile_phone,Orange,,,,,POINT (1050748.4139325998 5259569.1433666535),,node
2122520496,mobile_phone,Petite Fête,,,,,POINT (-61181.8155291316 6019657.294577663),,node
2131164732,mobile_phone,Téléboutique 7/7,57/3,Avenue de Louisville,Montpellier,,POINT (424842.13142834854 5407513.653957706),,node
2133865538,mobile_phone,SFR,,,,,POINT (-61269.75792685828 6019157.607698163),,node
2133877427,mobile_phone,Orange,,,,,POINT (-61291.64333874823 6019575.213650504),,node
